work_item,target,action,position,other,confidence,frequency
建付け調整」,,調整,,建付け」,40,1
メッキコーナーランプベゼル取替,ランプ,取替,,メッキコーナーベゼル,80,1
左右看板ステー2カ所切断取外し加工,ステー,切断,左,右看板2カ所取外し加工,100,1
右コーナーランプ取替,ランプ,取替,右,コーナー,100,1
左ピラー引出し修正,,修正,左,ピラー引出し,60,1
右ジャバラパイプ下側腐食部分溶接,パイプ,溶接,右,ジャバラ下側腐食部分,100,1
センターシート破損部応急テープ貼付,シート,,センター,破損部応急テープ貼付,60,1
ブラケット脱着曲がり修正,ブラケット,脱着,,曲がり修正,80,1
右サイドインナーシールパネル応急引出し鈑金,パネル,引出し,右,サイドインナーシール応急鈑金,100,1
左ドア建付け調整,ドア,調整,左,建付け,100,1
左サイドガードステー1番折損部修正取付溶接,ステー,溶接,左,サイドガード1番折損部修正取付,100,1
2番3番亀裂溶接,,溶接,,2番3番亀裂,40,1
ツッパリパイプ3本折損部修正取付溶接,パイプ,溶接,,ツッパリ3本折損部修正取付,80,1
フラットバー5本別注品です,,,,,0,1
センタスロットルハンドル取替,ハンドル,取替,,センタスロットル,80,1
ステンボードアングルステンステー穴掘り取替加工,ドア,取替,,ステンボーングルステンステー穴掘り加工,80,1
左右チェーン切断,,切断,左,右チェーン,60,1
リヤステン枠骨切断取替加工溶接,,取替,,リヤステン枠骨切断加工溶接,40,1
嚙み込みスタンション切断取外し加工6本,,切断,外,嚙み込みスタンション取し加工6本,60,1
フラットバー４本,,,,,0,1
UD支給,,,,,0,1
右ドアー取替,ドア,取替,右,ー,100,1
ブレ止めステー製作取り付け,ステー,製作,,ブレ止め取り付け,80,1
リンギ入れ亀裂溶接4ヶ所,,溶接,,リンギ入れ亀裂4ヶ所,40,1
ボデーリヤフェンダー3枚脱着鈑金,フェンダー,脱着,,ボデーリヤ3枚鈑金,80,1
8ミリボルトASSY24セット（部品課支給）,,,,,0,1
錆止め塗料,,,,,0,1
20Aパイプ2本,パイプ,,,20A2本,40,1
15Aパイプ1本（UD支給品）,パイプ,,,15A1本（UD支給品）,40,1
リレーバルブ清掃取替,,取替,,リレーバルブ清掃,40,1
左ミラーロアブラケット取り付け部分建て込み修理,ミラー,修理,左,ロアブラケット取り付け部分建て込み,100,1
右ピラー引出し修正,,修正,右,ピラー引出し,60,1
床板1枚,,,,,0,1
アルミ板1枚,,,,,0,1
他ジョルダー折損溶接,,溶接,,他ジョルダー折損,40,1
工具箱ブラケット脱着,ブラケット,脱着,,工具箱,80,1
鈑金,,鈑金,,,40,1
アンダーステー取替部品組替,ステー,取替,,アンダー部品組替,80,1
左リヤコンテナブラケット亀裂カット溶接,ブラケット,溶接,左,リヤコンテナ亀裂カット,100,1
左ピラーヒンジ取り付け部分引出し鈑金,ヒンジ,取り付け,左,ピラー部分引出し鈑金,100,1
左右ハンガーブラケット腐食4ヶ所曲げ鋼材製作溶接鈑金修理,ブラケット,修理,左,右ハンガー腐食4ヶ所曲げ鋼材製作溶接鈑金,100,1
エンドカバーインナーバンパーステイ取替修正,バンパー,取替,インナー,エンドカバーステイ修正,100,1
フォグカバー付替え,カバー,付替,,フォグえ,80,1
DPFマフラーカバーブラケット腐食部分補強取付溶接,ブラケット,溶接,,DPFマフラーカバー腐食部分補強取付,80,1
カバー取り付け,カバー,取り付け,,,80,1
ダッシュフロントパネル切断鈑金,パネル,切断,フロント,ダッシュ鈑金,100,1
塗装作業,,塗装,,作業,40,1
左ピラー引出し鈑金,,引出し,左,ピラー鈑金,60,1
右タイヤハウスカバー,タイヤ,,右,ハウスカバー,60,1
アッパーフェンダー交換,フェンダー,交換,アッパー,,100,1
左サイドセンサー付替え,センサー,付替,左,サイドえ,100,1
ウェザーストリップゴム交換,ゴム,交換,,ウェザーストリップ,80,1
ドアー補修塗装,ドア,塗装,,ー補修,80,1
右ステップパネル取替鈑金,パネル,取替,右,ステップ鈑金,100,1
コボレーン前側枠骨折損部ステンリブ入れ溶接,,溶接,前,コボレーン側枠骨折損部ステンリブ入れ,60,1
右ドアフラッシャー取替,ドア,取替,右,フラッシャー,100,1
サイド内張,,,内,サイド張,20,1
シートベルト脱着,シート,脱着,,ベルト,80,1
左ロアフェンダー取替,フェンダー,取替,左,ロア,100,1
アッパーフェンダー脱着,フェンダー,脱着,アッパー,,100,1
マーカーランプ2個取替,ランプ,取替,,マーカー2個,80,1
戸当たりゴム脱着,ゴム,脱着,,戸当たり,80,1
左右サイドガード4本脱着曲がり直し亀裂溶接,ガード,脱着,左,右サイド4本曲がり直し亀裂溶接,100,1
床枠曲がり直し鈑金,,直し,,床枠曲がり鈑金,40,1
右マーカーランプステー脱着鈑金,ランプ,脱着,右,マーカーステー鈑金,100,1
リヤシート掛けパイプ差込ステンブラケット２個製作穴掘りボルト止め加工,ブラケット,製作,,リヤシート掛けパイプ差込ステン２個穴掘りボルト止め加工,80,1
エキゾーストパイプ折損溶接,パイプ,溶接,,エキゾースト折損,80,1
左バックミラー取替調整,ミラー,取替,左,バック調整,100,1
左右サイドガード亀裂溶接2ヵ所,ガード,溶接,左,右サイド亀裂2ヵ所,100,1
フラッシャーランプ脱着修正,ランプ,脱着,,フラッシャー修正,80,1
左ステンリヤフェンダー取替,フェンダー,取替,左,ステンリヤ,100,1
床板腐食部分7カ所切断張替加工,,切断,,床板腐食部分7カ所張替加工,40,1
アルミ板張替加工,,加工,,アルミ板張替,40,1
ステン研磨仕上げ,,研磨,上,ステン仕げ,60,1
鳥居フック取付加工,,加工,,鳥居フック取付,40,1
ブラケット曲がり直し鈑金,ブラケット,直し,,曲がり鈑金,80,1
フェンダーステー2本脱着曲がり直し,フェンダー,脱着,,ステー2本曲がり直し,80,1
ヘッドライトステー鈑金,ライト,鈑金,,ヘッドステー,80,1
左コボレーンシート1部脱着,シート,脱着,左,コボレーン1部,100,1
枠骨折損溶接,,溶接,,枠骨折損,40,1
左ドア前鈑金,ドア,鈑金,左,前,100,1
スプラッシュゴム交換,ゴム,交換,,スプラッシュ,80,1
右コンテナロック鈑金,,鈑金,右,コンテナロック,60,1
リフレクター取替え,,取替,,リフレクターえ,40,1
アンダーカバー,カバー,,,アンダー,40,1
配線ガード脱着,ガード,脱着,,配線,80,1
パイプクランプ脱着加工,ランプ,脱着,,パイプク加工,80,1
フロントリッド左ラッチ取付パネル引出し鈑金,パネル,取付,左,フロントリッドラッチ引出し鈑金,100,1
チルドスイッチ曲がり直し,,直し,,チルドスイッチ曲がり,40,1
ブレーキユニット,,,,,0,1
ハンドルカバー,ハンドル,,,カバー,40,1
ダンプレバー,,,,,0,1
ホーン,,,,,0,1
ワイヤー脱着,,脱着,,ワイヤー,40,1
左バックミラーアーム交換,ミラー,交換,左,バックアーム,100,1
ホーン交換,,交換,,ホーン,40,1
右バンパーステー,バンパー,,右,ステー,60,1
右メッキコーナーバンパー,バンパー,,右,メッキコーナー,60,1
右コーナーカバー取替,カバー,取替,右,コーナー,100,1
左右ブラケット修正,ブラケット,修正,左,右,100,1
ステップウォール,ステップ,,,ウォール,40,1
左メッキコーナーパネル取替,パネル,取替,左,メッキコーナー,100,1
ブラケット取替修正,ブラケット,取替,,修正,80,1
右センターキャッチASSY脱着分解塗装,キャッチ,脱着,右,センターASSY分解塗装,100,1
スケット脱着塗装,,脱着,,スケット塗装,40,1
左右サイドガードステー5本曲がり直し,ステー,直し,左,右サイドガード5本曲がり,100,1
右泥除けゴム,ゴム,,右,泥除け,60,1
押え,,,,,0,1
突っ張りステー取替,ステー,取替,,突っ張り,80,1
左右バックランプステー脱着鈑金,ランプ,脱着,左,右バックステー鈑金,100,1
左右テールランプレンズ組替取替,ランプ,取替,左,右テールレンズ組替,100,1
右ステー脱着鈑金,ステー,脱着,右,鈑金,100,1
リベット止め加工,,加工,,リベット止め,40,1
アッパーフェンダー取替,フェンダー,取替,アッパー,,100,1
応急鈑金,,鈑金,,応急,40,1
床前側ベニヤ板貼り付け,,,前,床側ベニヤ板貼り付け,20,1
スタンションホール製作加工,,製作,,スタンションホール加工,40,1
左右セカンドステップ脱着,ステップ,脱着,左,右セカンド,100,1
スタンションホールキット（部品）,,,,,0,1
左インナーシール応急引出し修正,,修正,左,インナーシール応急引出し,60,1
右後ろスケット脱着曲がり直し,,脱着,右,後ろスケット曲がり直し,60,1
ボデー床腐食部分切断,,切断,,ボデー床腐食部分,40,1
床3面鉄板張り加工ステン溶接,,溶接,,床3面鉄板張り加工ステン,40,1
ダム型床面左右腐食部分鉄板張り加工ステン溶接,,溶接,左,ダム型床面右腐食部分鉄板張り加工ステン,60,1
左メッキバックミラー交換,ミラー,交換,左,メッキバック,100,1
8ミリUバンド２本,,,,,0,1
左右ファーストステップ脱着ステイ修正,ステップ,脱着,左,右ファーストステイ修正,100,1
左右ステップステイ脱着修正,ステップ,脱着,左,右ステイ修正,100,1
バンパーステイ交換,バンパー,交換,,ステイ,80,1
右ピラー引出し鈑金,,引出し,右,ピラー鈑金,60,1
左マッドガード取替,ガード,取替,左,マッド,100,1
右アッパーフェンダー,フェンダー,,右,アッパー,60,1
スプラッシュシールゴム交換,ゴム,交換,,スプラッシュシール,80,1
ブレーキペダル脱着修正,,脱着,,ブレーキペダル修正,40,1
左サイドパネル取替加工,パネル,取替,左,サイド加工,100,1
インナーパネル鈑金,パネル,鈑金,インナー,,100,1
ガーニッシュ脱着,ガーニッシュ,脱着,,,80,1
センターフィニッシャー,フィニッシャー,,センター,,60,1
右サイドガードステー1本脱着曲がり直し鈑金溶接,ステー,脱着,右,サイドガード1本曲がり直し鈑金溶接,100,1
ウィングスイッチステー,ステー,,,ウィングスイッチ,40,1
マーカーランプステー脱着鈑金,ランプ,脱着,,マーカーステー鈑金,80,1
横根太曲がり直し,,直し,,横根太曲がり,40,1
左右フレーム後ろ側修正,,修正,左,右フレーム後ろ側,60,1
ロアフェンダー取替取付部分修正,フェンダー,取替,ロア,取付部分修正,100,1
材料,,,,,0,1
左右サイドインシールパネル,パネル,,左,右サイドインシール,60,1
エアーコンデンサ脱着,,脱着,,エアーコンデンサ,40,1
ロアフェンダー脱着修正,フェンダー,脱着,ロア,修正,100,1
燃料コック2個取替,,取替,,燃料コック2個,40,1
左梯子破損部分切断製作切り替え加工溶接,,溶接,左,梯子破損部分切断製作切り替え加工,60,1
グリルキャッチ交換,グリル,交換,,キャッチ,80,1
リッドワイヤー交換,,交換,,リッドワイヤー,40,1
右インナーシールパネル取替,パネル,取替,右,インナーシール,100,1
フロアーパネル,パネル,,ロア,フー,60,1
右ピーラー切替,,切替,右,ピーラー,60,1
エアーダクト,,,,,0,1
キャブキャッチ脱着,キャッチ,脱着,,キャブ,80,1
左フラッシャー取替,,取替,左,フラッシャー,60,1
他部品付替え修正,,修正,,他部品付替え,40,1
りん木入れ曲がり直し修正,,修正,,りん木入れ曲がり直し,40,1
床枠右コーナー製作切替,,製作,右,床枠コーナー切替,60,1
補強板切断鈑金加工,,切断,,補強板鈑金加工,40,1
15Aパイプ2本,パイプ,,,15A2本,40,1
10Aパイプ１本(UD在庫品）,パイプ,,,10A１本(UD在庫品）,40,1
アピトン25㎜×120㎜×5000㎜,,,,,0,1
左右ファーストステップ,ステップ,,左,右ファースト,60,1
右アッパーフェンダー脱着修正,フェンダー,脱着,右,アッパー修正,100,1
リヤバンパー曲がり直し,バンパー,直し,,リヤ曲がり,80,1
左前ピラー鈑金,,鈑金,左,前ピラー,60,1
ストリップゴム脱着,ゴム,脱着,,ストリップ,80,1
サイド内張脱着,,脱着,内,サイド張,60,1
グリップ取替,,取替,,グリップ,40,1
フロアーパネル左後ろ引出し鈑金,パネル,引出し,左,フロアー後ろ鈑金,100,1
左前ピラー引出し鈑金,,引出し,左,前ピラー鈑金,60,1
