invoice_id,invoice_month,invoice_date,customer_name,subject,registration_number,発注番号,order_number,subtotal,tax_amount,total_amount
25103597-1,2510,2025-10-19,UDトラックス株式会社,協栄ライン株式会社,福岡100き4994,1700415151,2504397-01,11000,1000,11000
25103598-1,2510,2025-10-19,UDトラックス株式会社,有限会社大雄産業,北九州100か1378,1700415178,2504533-01,35200,3200,35200
25103599-1,2510,2025-10-19,UDトラックス株式会社,温泉津運送有限会社,島根102き･･･1,1700415176,2504108-01,28600,2600,28600
25103600-1,2510,2025-10-23,UDトラックス株式会社,鶴丸海運株式会社,北九州11け4054,170015195,2504795-01,58300,5300,58300
25103601-1,2510,2025-10-23,UDトラックス株式会社,田村運輸株式会社,北九州100き2889,1700415199,2504789-01,61600,5600,61600
25103602-1,2510,2025-10-23,UDトラックス株式会社,豊運輸株式会社,北九州100か9307,1700415204,2504820-01,11000,1000,11000
25103603-1,2510,2025-10-23,UDトラックス株式会社,苅田工場部品部門経費,北九州100は3689,1700415156,2504645-01,132000,12000,132000
25103604-1,2510,2025-10-26,UDトラックス株式会社,東洋物産株式会社,北九州130あ1048,1700415216,2504654-01,6600,600,6600
25103605-1,2510,2025-10-26,UDトラックス株式会社,株式会社サクラ物流,北九州130い･795,1700415205,2504805-01,8800,800,8800
25103606-1,2510,2025-10-26,UDトラックス株式会社,株式会社バンテック九州,北九州100き3463,1700415207,2504808-01,11000,1000,11000
25103607-1,2510,2025-10-26,UDトラックス株式会社,株式会社バンテック九州,北九州100き4084,1700414970,2503661-01,5500,500,5500
25103608-1,2510,2025-10-26,UDトラックス株式会社,九州紙運輸株式会社,北九州130い･167,1700415198,2504788-01,23100,2100,23100
25103609-1,2510,2025-10-26,UDトラックス株式会社,株式会社白石開発,北九州100え･214,1700415218,2504831-01,47300,4300,47300
25103610-1,2510,2025-10-27,UDトラックス株式会社,東洋物産株式会社,北九州130い1040,1700415236,2504960-01,46200,4200,46200
25103611-1,2510,2025-10-27,UDトラックス株式会社,株式会社サクラ物流,北九州130い･790,1700415233,2504698-01,44000,4000,44000
25103612-1,2510,2025-10-27,UDトラックス株式会社,久富産業株式会社,北九州100か9067,1700415229,2504853-01,16500,1500,16500
25103613-1,2510,2025-10-27,UDトラックス株式会社,株式会社白石開発,北九州130け1600,1700415223,2504840-01,30800,2800,30800
25103614-1,2510,2025-10-27,UDトラックス株式会社,有限会社行橋鎮西運送,北九州100あ1629,1700415225,2504770-01,16500,1500,16500
25103615-1,2510,2025-10-27,UDトラックス株式会社,株式会社サクラ物流,北九州130あ･809,1700414770,2503482-01,6600,600,6600
25103616-1,2510,2025-10-28,UDトラックス株式会社,株式会社サクラ物流,北九州130え･785,1700415242,2504794-01,8800,800,8800
25103617-1,2510,2025-10-28,UDトラックス株式会社,株式会社サクラ物流,北九州130い･816,1700415243,2504562-01,22000,2000,22000
25103618-1,2510,2025-10-29,UDトラックス株式会社,株式会社サクラ物流,北九州130い･792,1700415240,2504874-01,5500,500,5500
25103619-1,2510,2025-10-29,UDトラックス株式会社,株式会社サクラ物流,北九州13う･825,1700415253,2504880-01,5500,500,5500
25103620-1,2510,2025-10-29,UDトラックス株式会社,株式会社サクラ物流,北九州130い･776,1700415227,2504843-01,41800,3800,41800
25103621-1,2510,2025-10-29,UDトラックス株式会社,久富産業株式会社,北九州100か8409,1700415245,2504883-01,33000,3000,33000
25103622-1,2510,2025-10-30,UDトラックス株式会社,株式会社バンテック九州,北九州100き3879,1700415249,2504904-01,5280,480,5280
25113623-1,2511,2025-11-03,UDトラックス株式会社,平和物流株式会社,北九州100か2445,1700415251,2504901-01,17600,1600,17600
25113624-1,2511,2025-11-03,UDトラックス株式会社,株式会社北九州物流サービス,北九州100か5976,1700415255,2504886-01,22000,2000,22000
25113625-1,2511,2025-11-05,UDトラックス株式会社,中村産業株式会社自動車修理工場,筑豊100か3384,1700415262,2504940-01,63800,5800,63800
25113626-1,2511,2025-11-06,UDトラックス株式会社,株式会社サクラ物流,北九州130い･792,1700415268,2504874-01,11000,1000,11000
25113627-1,2511,2025-11-06,UDトラックス株式会社,鶴丸海運株式会社,北九州130か3002,1700415277,2505008-01,33000,3000,33000
25113627-2,2511,2025-11-06,UDトラックス株式会社,鶴丸海運株式会社,北九州130か3002,1700415277,2505008-01,41800,3800,41800
25113628-1,2511,2025-11-06,UDトラックス株式会社,株式会社サクラ物流,北九州130い･776,1700415281,2505036-01,42900,3900,42900
25113629-1,2511,2025-11-06,UDトラックス株式会社,株式会社バンテック,北九州130あ4110,1700415275,2505012-01,8800,800,8800
25113630-1,2511,2025-11-06,UDトラックス株式会社,ユニプレス物流株式会社,北九州100き1664,1700415282,2504897-01,35200,3200,35200
25113631-1,2511,2025-11-06,UDトラックス株式会社,株式会社サクラ物流,北九州100い･770,1700415288,2505047-01,24200,2200,24200
25113632-1,2511,2025-11-06,UDトラックス株式会社,東洋物産株式会社,北九州130う1041,1700415287,2504787-01,14300,1300,14300
25113633-1,2511,2025-11-10,UDトラックス株式会社,有限会社堀本建設,北九州800さ8004,1700415293,2504978-01,8800,800,8800
25113634-1,2511,2025-11-10,UDトラックス株式会社,北九州ダイキュー運輸株式会社,北九州130え･478,1700415294,2504857-01,26400,2400,26400
25113635-1,2511,2025-11-10,UDトラックス株式会社,株式会社K･L･S,筑豊103き･･･2,1700415295,2504774-01,37400,3400,37400
25113636-1,2511,2025-11-13,UDトラックス株式会社,菊竹産業株式会社,北九州100き2767,1700415314,2505063-01,11000,1000,11000
25113637-1,2511,2025-11-13,UDトラックス株式会社,有限会社SONEKIN WORKS,北九州100え3783,1700415297,2505038-01,41800,3800,41800
25113638-1,2511,2025-11-16,UDトラックス株式会社,株式会社　VIP,北九州100き3410,1700415338,2505166-01,10560,960,10560
25113639-1,2511,2025-11-16,UDトラックス株式会社,株式会社サクラ物流,北九州130き･789,1700415343,2505079-01,15840,1440,15840
25113640-1,2511,2025-11-16,UDトラックス株式会社,株式会社サクラ物流,北九州130え･806,1700415344,2505080-01,10560,960,10560
25113641-1,2511,2025-11-16,UDトラックス株式会社,丸屋商事株式会社,北九州830す･720,1700415342,2505090-01,15400,1400,15400
25113642-1,2511,2025-11-16,UDトラックス株式会社,田村運輸株式会社,北九州100き2475,1700415346,2505183-01,3300,300,3300
25113643-1,2511,2025-11-16,UDトラックス株式会社,仲島運送有限会社,筑豊133い･･･6,1700415339,2505185-01,19800,1800,19800
25113644-1,2511,2025-11-16,UDトラックス株式会社,田村運輸株式会社,北九州100き3751,1700415329,2505181-01,13200,1200,13200
25113645-1,2511,2025-11-19,UDトラックス株式会社,株式会社　VIP,北九州130え1025,1700415347,2505202-01,30800,2800,30800
25113646-1,2511,2025-11-19,UDトラックス株式会社,東洋物産株式会社,北九州130あ1042,1700415362,2505104-01,14300,1300,14300
25113647-1,2511,2025-11-19,UDトラックス株式会社,株式会社バンテック,北九州130あ7914,1700415366,2505242-01,36300,3300,36300
25113648-1,2511,2025-11-19,UDトラックス株式会社,協栄ライン株式会社,福岡100き4999,1700415358,2505142-01,80300,7300,80300
25113649-1,2511,2025-11-20,UDトラックス株式会社,KD物流株式会社,不明999ん9998,1700415365,2505114-01,5500,500,5500
25113650-1,2511,2025-11-20,UDトラックス株式会社,協栄ライン株式会社,福岡100え2965,1700415374,2505122-01,11000,1000,11000
25113651-1,2511,2025-11-20,UDトラックス株式会社,九州ホイール工業株式会社,北九州100え7138,1700415370,2505269-01,24200,2200,24200
25113652-1,2511,2025-11-24,UDトラックス株式会社,菊竹産業株式会社,北九州100き2767,1700415380,2505292-01,3300,300,3300
25113653-1,2511,2025-11-24,UDトラックス株式会社,株式会社バンテック,北九州130あ4659,1700415385,2505302-01,19800,1800,19800
25113654-1,2511,2025-11-24,UDトラックス株式会社,株式会社東西運輸,北九州100え･374,1700415390,2505144-01,8800,800,8800
25113654-2,2511,2025-11-24,UDトラックス株式会社,株式会社東西運輸,北九州100え･374,1700415390,2505144-01,11000,1000,11000
25113655-1,2511,2025-11-24,UDトラックス株式会社,株式会社サクラ物流,北九州130い･759,1700415391,2505310-01,5500,500,5500
25113656-1,2511,2025-11-24,UDトラックス株式会社,株式会社サクラ物流,北九州130い･790,1700415392,25055307-01,21120,1920,21120
25113657-1,2511,2025-11-24,UDトラックス株式会社,平和物流株式会社,北九州100き3710,1700415388,2504454-01,77000,7000,77000
25113658-1,2511,2025-11-24,UDトラックス株式会社,中村産業株式会社,大分100か6721,1700415371,2505252-01,86350,7850,86350
25113659-1,2511,2025-11-25,UDトラックス株式会社,三原物流株式会社,北九州100き2273,1700415397,2505329-01,11000,1000,11000
25113660-1,2511,2025-11-25,UDトラックス株式会社,株式会社バンテック九州,北九州130あ1232,1700415394,2505340-01,8800,800,8800
25113661-1,2511,2025-11-25,UDトラックス株式会社,株式会社バンテック,北九州1100え4559,1700415376,2505282-01,56100,5100,56100
25113662-1,2511,2025-11-26,UDトラックス株式会社,有限会社SONEKINWORKS,北九州100え4196,1700415404,2505337-01,8800,800,8800
25113663-1,2511,2025-11-27,UDトラックス株式会社,東洋物産株式会社,北九州130あ1043,1700415419,2505214-01,8800,800,8800
25113664-1,2511,2025-11-27,UDトラックス株式会社,豊運輸株式会社,北九州130あ･948,1700415415,2505346-01,19800,1800,19800
25113665-1,2511,2025-11-27,UDトラックス株式会社,株式会社バンテック,北九州100え3774,1700415400,2505218-01,10560,960,10560
25113666-1,2511,2025-11-27,UDトラックス株式会社,九州紙運輸株式会社,熊本130う･311,1700415416,2505379-01,11000,1000,11000
25113667-1,2511,2025-11-27,UDトラックス株式会社,株式会社　VIP,北九州100き4060,1700415411,2505375-01,16500,1500,16500
25113668-1,2511,2025-11-27,UDトラックス株式会社,久富産業株式会社,北九州100え2698,1700415409,2505349-01,5280,480,5280
25113669-1,2511,2025-11-27,UDトラックス株式会社,株式会社ロジコム・アイ,北九州100き5093,1700415319,2505154-01,56650,5150,56650
25113670-1,2511,2025-11-27,UDトラックス株式会社,平和物流株式会社,北九州132を7007,1700415325,2504902-01,306900,27900,306900
25113671-1,2511,2025-11-30,UDトラックス株式会社,中野産業株式会社,北九州130い3206,1700415276,2505029-01,5500,500,5500
25113672-1,2511,2025-11-30,UDトラックス株式会社,株式会社白石開発,北九州130く1800,1700415315,2505106-01,13200,1200,13200
25113673-1,2511,2025-11-30,UDトラックス株式会社,有限会社SONEKINWORKS,北九州100き1100,1700415414,2505372-01,2640,240,2640
25113674-1,2511,2025-11-30,UDトラックス株式会社,株式会社東西運輸,北九州100え･375,1700415421,2505262-01,8800,800,8800
25113675-1,2511,2025-11-30,UDトラックス株式会社,株式会社サクラ物流,筑豊130い･835,1700415425,2505394-01,66000,6000,66000
25113676-1,2511,2025-11-30,UDトラックス株式会社,久富産業株式会社,北九州100か8409,1700415428,2505371-01,5500,500,5500
25113677-1,2511,2025-11-30,UDトラックス株式会社,田村運輸株式会社,北九州100き2475,1700415429,2505183-01,13200,1200,13200
25113678-1,2511,2025-11-30,UDトラックス株式会社,有限会社晃栄建設,北九州100は1743,1700415433,2505376-01,19800,1800,19800
25113679-1,2511,2025-11-30,UDトラックス株式会社,株式会社　VIP,北九州101を･333,1700415434,2505351-01,15840,1440,15840
25113679-2,2511,2025-11-30,UDトラックス株式会社,株式会社　VIP,北九州101を･333,1700415434,2505351-01,29040,2640,29040
25113679-3,2511,2025-11-30,UDトラックス株式会社,株式会社　VIP,北九州101を･333,1700415434,2505351-01,15840,1440,15840
25113686-1,2511,2025-12-03,UDトラックス株式会社,田村運輸株式会社,北九州100き1918,1700415455,2505149-01,66000,6000,66000
25113687-1,2511,2025-12-03,UDトラックス株式会社,株式会社バンテック九州,北九州100き3173,1700415456,2505336-01,22000,2000,22000
25113688-1,2511,2025-12-03,UDトラックス株式会社,協栄ライン株式会社,福岡100き4994,1700415458,2505305-01,10560,960,10560
25113689-1,2511,2025-12-03,UDトラックス株式会社,西福運送株式会社,北九州100き5052,1700415461,2505387-01,26400,2400,26400
25123680-1,2512,2025-12-02,UDトラックス株式会社,協栄ライン株式会社,福岡100え2964,1700415418,2505297-01,5280,480,5280
25123680-2,2512,2025-12-02,UDトラックス株式会社,協栄ライン株式会社,福岡100え2964,1700415418,2505297-01,25080,2280,25080
25123681-1,2512,2025-12-02,UDトラックス株式会社,株式会社サクラ物流,北九州130う･825,1700415450,2504880-01,17600,1600,17600
25123682-1,2512,2025-12-02,UDトラックス株式会社,東洋物産株式会社,北九州130あ1044,1700415449,2505364-01,8800,800,8800
25123683-1,2512,2025-12-02,UDトラックス株式会社,曽根金属工業株式会社,北九州100は3218,1700415446,2505443-01,13200,1200,13200
25123684-1,2512,2025-12-02,UDトラックス株式会社,株式会社VIP,北九州101を333,1700415436,250535-01,13200,1200,13200
25123684-2,2512,2025-12-02,UDトラックス株式会社,株式会社VIP,北九州101を333,1700415436,250535-01,30800,2800,30800
25123685-1,2512,2025-12-02,UDトラックス株式会社,株式会社サクラ物流,北九州100え･829,1700415435,2505415-01,8800,800,8800
25123690-1,2512,2025-12-03,UDトラックス株式会社,田村運輸株式会社,北九州100き1918,1700415455,2505149-01,66000,6000,66000
25123691-1,2512,2025-12-03,UDトラックス株式会社,株式会社バンテック九州,北九州100き3173,1700415450,2505336-01,22000,2000,22000
25123692-1,2512,2025-12-03,UDトラックス株式会社,協栄ライン株式会社,福岡100き4994,1700415458,2505305-01,10560,960,10560
25123693-1,2512,2025-12-03,UDトラックス株式会社,西福運送株式会社,北九州100き5052,1700415461,2505387-01,26400,2400,26400
25123694-1,2512,2025-12-04,UDトラックス株式会社,株式会社VIP,北九州101を･333,1700415466,2505351-01,13200,1200,13200
